t,H_tank,H_pool,m_cw,T_cw_in,T_return,p_b,k_p,Paff_MW,lost_MW,pump,gen
5660.0,0.0,1.38268,7.62011,28.15806,45.81091,14.73614,0.80528,488.80331,118.19669,1,1
5664.0,0.0,1.38183,7.58472,28.21223,45.91288,14.81524,0.8037,487.84295,119.15705,1,1
5668.0,0.0,1.38098,7.54941,28.26661,46.01512,14.89486,0.8021,486.87634,120.12366,1,1
5672.0,0.0,1.38014,7.51417,28.3212,46.11763,14.975,0.8005,485.90347,121.09653,1,1
5676.0,0.0,1.3793,7.47899,28.37602,46.22041,15.05566,0.79889,0.0,607.0,1,0
5680.0,0.0,1.37845,7.44389,28.43104,41.88024,11.03972,0.87921,0.0,607.0,1,0
5684.0,0.0,1.37782,7.41747,27.04934,36.05116,7.36925,0.95261,0.0,607.0,1,0
5688.0,0.0,1.3774,7.39973,25.17817,29.6955,4.65988,1.0,0.0,607.0,1,0
5692.0,0.0,1.37718,7.39066,23.12991,23.14119,2.82498,1.0,0.0,607.0,1,0
5696.0,0.0,1.37717,7.39028,21.01407,21.01407,2.48024,1.0,0.0,607.0,1,0
5700.0,0.0,1.37716,7.38992,20.32738,20.32738,2.37732,1.0,0.0,607.0,1,0
5704.0,0.0,1.37715,7.38956,20.10569,20.10569,2.3449,1.0,0.0,607.0,1,0
5708.0,0.0,1.37714,7.38919,20.03412,20.03412,2.33451,1.0,0.0,607.0,1,0
5712.0,0.0,1.37713,7.38883,20.01102,20.01102,2.33117,1.0,0.0,607.0,1,0
5716.0,0.0,1.37713,7.38847,20.00356,20.00356,2.33009,1.0,0.0,607.0,1,0
5720.0,0.0,1.37712,7.3881,20.00115,20.00115,2.32974,1.0,0.0,607.0,1,0
5724.0,0.0,1.37711,7.38774,20.00037,20.00037,2.32963,1.0,0.0,607.0,1,0
5728.0,0.0,1.3771,7.38738,20.00012,20.00012,2.32959,1.0,0.0,607.0,1,0
5732.0,0.0,1.37709,7.38702,20.00004,20.00004,2.32958,1.0,0.0,607.0,1,0
5736.0,0.0,1.37708,7.38665,20.00001,20.00001,2.32958,1.0,0.0,607.0,1,0
5740.0,0.0,1.37707,7.38629,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5744.0,0.0,1.37707,7.38593,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5748.0,0.0,1.37706,7.38557,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5752.0,0.0,1.37705,7.3852,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5756.0,0.0,1.37704,7.38484,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5760.0,0.0,1.37703,7.38448,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5764.0,0.0,1.37702,7.38412,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5768.0,0.0,1.37701,7.38376,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5772.0,0.0,1.377,7.38339,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5776.0,0.0,1.377,7.38303,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5780.0,0.0,1.37699,7.38267,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5784.0,0.0,1.37698,7.38231,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5788.0,0.0,1.37697,7.38194,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5792.0,0.0,1.37696,7.38158,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5796.0,0.0,1.37695,7.38122,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
5800.0,0.0,1.37694,7.38086,20.0,20.0,2.32958,1.0,0.0,607.0,1,0
